# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       3.023375304671e+05       8.230917501286e-09       1.527388906392e+00       1.984965285007e+05       1.416594897732e+04       4.685459360881e-02       4.282912196476e+09       8.813490355439e-01       2.299074599079e+10       6.818330097942e+07       3.687464236642e+08       5.290279939405e+09       1.763426291100e+09       3.446454986861e-08       1.068291617199e+10       3.940087182683e+10       3.940087182683e+10       1.298798034536e+10      -3.410837546165e+10       2.239800139912e-04       6.444561809378e-02 
       2.991051033916e+05       8.409444444958e-09       1.543848951904e+00       1.942864407273e+05       1.416593251728e+04       4.736089419991e-02       4.237116876152e+09       8.908416391088e-01       2.202318729686e+10       6.601967085723e+07       3.570451587177e+08       5.067640095719e+09       1.689213017430e+09       3.446454986861e-08       1.023332882833e+10       3.774722105048e+10       3.774722105048e+10       1.244138505916e+10      -3.232555150626e+10       2.241353818759e-04       6.457677125121e-02 
       2.959072355394e+05       8.591839917772e-09       1.560485878234e+00       1.901657701653e+05       1.416591588035e+04       4.787266516772e-02       4.191811172955e+09       9.004361351886e-01       2.109634802223e+10       6.392469823971e+07       3.457152047658e+08       4.854369983273e+09       1.618122987345e+09       3.446454986861e-08       9.802662234053e+09       3.616302014256e+10       3.616302014256e+10       1.191779307277e+10      -3.063593428425e+10       2.242911757631e-04       6.470961255325e-02 
       2.927435574236e+05       8.778187627401e-09       1.577301575335e+00       1.861326163806e+05       1.416589906465e+04       4.838996560458e-02       4.146989852189e+09       9.101336099837e-01       2.020851450229e+10       6.189620444905e+07       3.347447791632e+08       4.650075279726e+09       1.550024760070e+09       3.446454986861e-08       9.390120115060e+09       3.464535088069e+10       3.464535088069e+10       1.141623629919e+10      -2.903465008254e+10       2.244474004843e-04       6.484415883846e-02 
       2.896137035073e+05       8.968573089109e-09       1.594297953117e+00       1.821851193442e+05       1.416588206828e+04       4.891285524086e-02       4.102647735123e+09       9.199351611124e-01       1.935804519146e+10       5.993207994244e+07       3.241224731581e+08       4.454378257673e+09       1.484792426471e+09       3.446454986861e-08       8.994939708211e+09       3.319141771044e+10       3.319141771044e+10       1.093578739303e+10      -2.751708006597e+10       2.246040609254e-04       6.498042710479e-02 
       2.865173121620e+05       9.163083664430e-09       1.611476941662e+00       1.783214585729e+05       1.416586488929e+04       4.944139445188e-02       4.058779698394e+09       9.298418977271e-01       1.854336762814e+10       5.803028211824e+07       3.138372400272e+08       4.266917086256e+09       1.422305376268e+09       3.446454986861e-08       8.616390351022e+09       3.179854258757e+10       3.179854258757e+10       1.047555803599e+10      -2.607884694664e+10       2.247611620277e-04       6.511843451079e-02 
       2.834540256254e+05       9.361808600962e-09       1.628840491425e+00       1.745398522887e+05       1.416584752574e+04       4.997564426484e-02       4.015380673414e+09       9.398549406326e-01       1.776297552731e+10       5.618883319179e+07       3.038783835882e+08       4.087345162158e+09       1.362448075023e+09       3.446454986861e-08       8.253772130726e+09       3.046416003698e+10       3.046416003698e+10       1.003469729437e+10      -2.471580235047e+10       2.249187087883e-04       6.525819837689e-02 
       2.804234899603e+05       9.564839072789e-09       1.646390573444e+00       1.708385565955e+05       1.416582997566e+04       5.051566636588e-02       3.972445645788e+09       9.499754224042e-01       1.701542599549e+10       5.440581813857e+07       2.942355470759e+08       3.915330468764e+09       1.305109850535e+09       3.446454986861e-08       7.906414590173e+09       2.918581241964e+10       2.918581241964e+10       9.612390045757e+09      -2.342401484464e+10       2.250767062607e-04       6.539973618657e-02 
       2.774253550134e+05       9.772268222015e-09       1.664129179557e+00       1.672158646735e+05       1.416581223705e+04       5.106152310715e-02       3.929969654729e+09       9.602044875079e-01       1.629933686296e+10       5.267938270267e+07       2.848987023716e+08       3.750554962274e+09       1.250184688207e+09       3.446454986861e-08       7.573675488204e+09       2.796114539851e+10       2.796114539851e+10       9.207855471927e+09      -2.219975859123e+10       2.252351595555e-04       6.554306558764e-02 
       2.744592743752e+05       9.984191201234e-09       1.682058322611e+00       1.636701059909e+05       1.416579430791e+04       5.161327751404e-02       3.887947792491e+09       9.705432924216e-01       1.561338412817e+10       5.100773146847e+07       2.758581395744e+08       3.592713983670e+09       1.197571035037e+09       3.446454986861e-08       7.254939612187e+09       2.678790359507e+10       2.678790359507e+10       8.820345615156e+09      -2.103950259436e+10       2.253940738412e-04       6.568820439351e-02 
       2.715249053397e+05       1.020070521667e-08       1.700180036683e+00       1.601996455323e+05       1.416577618619e+04       5.217099329241e-02       3.846375203795e+09       9.809930057574e-01       1.495629950982e+10       4.938912599346e+07       2.671044569034e+08       3.441515695416e+09       1.147171611847e+09       3.446454986861e-08       6.949617640532e+09       2.566392642866e+10       2.566392642866e+10       8.449143995298e+09      -1.993990050981e+10       2.255534543445e-04       6.583517058440e-02 
       2.686219088649e+05       1.042190957241e-08       1.718496377294e+00       1.568028830433e+05       1.416575786985e+04       5.273473483594e-02       3.805247085276e+09       9.915548083845e-01       1.432686810183e+10       4.782188300033e+07       2.586285509201e+08       3.296680541872e+09       1.098893233429e+09       3.446454986861e-08       6.657145053069e+09       2.458714413069e+10       2.458714413069e+10       8.093564285061e+09      -1.889778098753e+10       2.257133063513e-04       6.598398230862e-02 
       2.657499495339e+05       1.064790571523e-08       1.737009421628e+00       1.534782522916e+05       1.416573935681e+04       5.330456723355e-02       3.764558684921e+09       1.002229893554e+00       1.372392612707e+10       4.630437262648e+07       2.504216070616e+08       3.157940732416e+09       1.052646636243e+09       3.446454986861e-08       6.376981087295e+09       2.355557392647e+10       2.355557392647e+10       7.752949041032e+09      -1.791013851947e+10       2.258736352070e-04       6.613465788378e-02 
       2.629086955154e+05       1.087879728103e-08       1.755721268761e+00       1.502242203431e+05       1.416572064496e+04       5.388055627690e-02       3.724305301523e+09       1.013019467025e+00       1.314635878565e+10       4.483501672900e+07       2.424750904732e+08       3.025039746310e+09       1.008346313381e+09       3.446454986861e-08       6.108607738534e+09       2.256731637770e+10       2.256731637770e+10       7.426668488109e+09      -1.697412476596e+10       2.260344463177e-04       6.628721579811e-02 
       2.600978185264e+05       1.111469014182e-08       1.774634039879e+00       1.470392868544e+05       1.416570173219e+04       5.446276846796e-02       3.684482284139e+09       1.023924747192e+00       1.259309819368e+10       4.341228724347e+07       2.347807371331e+08       2.897731858419e+09       9.659103564656e+08       3.446454986861e-08       5.851528802182e+09       2.162055187866e+10       2.162055187866e+10       7.114119355088e+09      -1.608704033589e+10       2.261957451503e-04       6.644167471167e-02 
       2.573169937932e+05       1.135569245376e-08       1.793749878510e+00       1.439219833794e+05       1.416568261635e+04       5.505127102668e-02       3.645085031551e+09       1.034946965209e+00       1.206312140886e+10       4.203470459488e+07       2.273305452580e+08       2.775781684874e+09       9.252603042111e+08       3.446454986861e-08       5.605268956259e+09       2.071353729985e+10       2.071353729985e+10       6.814723759251e+09      -1.524632699669e+10       2.263575372336e-04       6.659805345764e-02 
       2.545659000147e+05       1.160191470621e-08       1.813070950751e+00       1.408708726908e+05       1.416566329528e+04       5.564613189876e-02       3.606108991732e+09       1.046087365127e+00       1.155544853910e+10       4.070083615887e+07       2.201167669817e+08       2.658963747868e+09       8.863209973506e+08       3.446454986861e-08       5.369372882567e+09       1.984460277267e+10       1.984460277267e+10       6.527928137906e+09      -1.444956029192e+10       2.265198281588e-04       6.675637104355e-02 
       2.518442193250e+05       1.185346977176e-08       1.832599445494e+00       1.378845481171e+05       1.416564376678e+04       5.624741976342e-02       3.567549661325e+09       1.057347204015e+00       1.106914093078e+10       3.940929477195e+07       2.131319002973e+08       2.547062058759e+09       8.490204396726e+08       3.446454986861e-08       5.143404424841e+09       1.901214860945e+10       1.901214860945e+10       6.253202224879e+09      -1.369444254487e+10       2.266826235802e-04       6.691664665257e-02 
       2.491516372564e+05       1.211047295777e-08       1.852337574670e+00       1.349616328918e+05       1.416562402866e+04       5.685520404136e-02       3.529402585122e+09       1.068727752099e+00       1.060329943324e+10       3.815873728884e+07       2.063686812560e+08       2.439869718723e+09       8.132896649050e+08       3.446454986861e-08       4.926945782322e+09       1.821464235282e+10       1.821464235282e+10       5.990038070091e+09      -1.297879622818e+10       2.268459292160e-04       6.707889964477e-02 
       2.464878427034e+05       1.237304205853e-08       1.872287573475e+00       1.321007795184e+05       1.416560407866e+04       5.746955490273e-02       3.491663355543e+09       1.080230292891e+00       1.015706273630e+10       3.694786318569e+07       1.998200764124e+08       2.337188536211e+09       7.790626092005e+08       3.446454986861e-08       4.719596737269e+09       1.745061594938e+10       1.745061594938e+10       5.737949100390e+09      -1.230055768019e+10       2.270097508490e-04       6.724314955838e-02 
       2.438525278868e+05       1.264129740876e-08       1.892451700616e+00       1.293006691475e+05       1.416558391453e+04       5.809054327523e-02       3.454327612135e+09       1.091856123327e+00       9.729605777779e+09       3.577541320761e+07       1.934792755105e+08       2.238828660506e+09       7.462759889893e+08       3.446454986861e-08       4.520973914990e+09       1.671866304199e+10       1.671866304199e+10       5.496469219912e+09      -1.165777115000e+10       2.271740943274e-04       6.740941611108e-02 
       2.412453883179e+05       1.291536193786e-08       1.912832238542e+00       1.265600109677e+05       1.416556353399e+04       5.871824085228e-02       3.417391041063e+09       1.103606553896e+00       9.320138217978e+09       3.464016805904e+07       1.873396844010e+08       2.144608230703e+09       7.148691839718e+08       3.446454986861e-08       4.330710074997e+09       1.601743637614e+10       1.601743637614e+10       5.265151948297e+09      -1.104858315398e+10       2.273389655652e-04       6.757771920122e-02 
